CHANNEL;AUTHOR;CONTENT;DATE;TIME
🌐》général《;MoutOgm#2028;(cest le vrai au passage);2020/6/20;14:29:56
🌐》général《;Axel#5959;"tu veux que je te mette tout comme dans ce message ?
Quel age as tu pour que je doive te prendre par la main comme un gosse ?
https://discordapp.com/channels/687640485984206871/687640486412156973/723876326192185365";2020/6/20;14:30:0
🌐》général《;Wafelack#5334;<@!98850878722682880> Ces insultes étaient destinées aux comptes qui m'usurpaient;2020/6/20;14:30:21
🌐》général《;MoutOgm#2028;usurper ?;2020/6/20;14:30:27
🌐》général《;Wafelack#5334;Eh oui;2020/6/20;14:30:31
🌐》général《;MoutOgm#2028;il a juste dit bonjour;2020/6/20;14:30:32
🌐》général《;MoutOgm#2028;a ce moment;2020/6/20;14:30:34
🌐》général《;MoutOgm#2028;ta full insulte pour un bonjour;2020/6/20;14:30:39
🌐》général《;Unknown8#8888;tu as fait pareil avec Axel 😄;2020/6/20;14:30:42
🌐》général《;Wafelack#5334;"Aux comptes nommés ""Wafelack"" et ""Wafelack""";2020/6/20;14:30:43
🌐》général《;MoutOgm#2028;pour un bonjour;2020/6/20;14:30:51
🌐》général《;MoutOgm#2028;mec;2020/6/20;14:30:52
🌐》général《;Unknown8#8888;jpp de cet enfant hypocrite;2020/6/20;14:30:54
🌐》général《;Wafelack#5334;Alors casses toi 🤨 ?;2020/6/20;14:31:15
🌐》général《;Unknown8#8888;nan;2020/6/20;14:31:22
🌐》général《;MoutOgm#2028;cest pas toi qui tes fait ban de discord ?;2020/6/20;14:31:24
🌐》général《;MoutOgm#2028;cets a qui de se casser du coup;2020/6/20;14:31:31
🌐》général《;Wafelack#5334;Mdr;2020/6/20;14:31:43
🌐》général《;Unknown8#8888;bah ouais;2020/6/20;14:31:47
🌐》général《;Unknown8#8888;"vu que l'on parle ""légalement ici""";2020/6/20;14:31:54
🌐》général《;Kartodix#2540;Bon vous pouvez peut être arrêter d'agir comme des enfants non ? ^^;2020/6/20;14:32:1
🌐》général《;MoutOgm#2028;ptet javoue;2020/6/20;14:32:8
🌐》général《;MoutOgm#2028;mais bon;2020/6/20;14:32:10
🌐》général《;ﾑⰢปﾑʓ٤Րｲψ🌊#7753;j'arrivez sur se servo voila se qu'il se passe c'est fous sa;2020/6/20;14:32:29
🌐》général《;MoutOgm#2028;se plaindre dusurpatiuon didentite pour si peu;2020/6/20;14:32:37
🌐》général《;MoutOgm#2028;insane;2020/6/20;14:32:40
🌐》général《;Unknown8#8888;oh la la mon pseudo c'est wafelack et lui il a aussi mi wafelack, en prison !;2020/6/20;14:33:6
🌐》général《;Plexq#3446;Tous ça pour une histoire de 2 wafelack ? Et ben;2020/6/20;14:33:18
🌐》général《;Axel#5959;"mais en fait je ne vous comprends pas la <@!391602348545277952> <@!98850878722682880> 
Il y a wafelack qui change de compte
il y a un random qui en profite pour faire genre c'est lui et prendre les nitrodevs
et vous le défendez ?";2020/6/20;14:33:21
🌐》général《;Plexq#3446;ca vole pas haut ici;2020/6/20;14:33:23
🌐》général《;Axel#5959;oui;2020/6/20;14:33:27
🌐》général《;MoutOgm#2028;<@!353113202575278081> cest toi qui tes planter;2020/6/20;14:33:36
🌐》général《;MoutOgm#2028;de nitrodev;2020/6/20;14:33:38
🌐》général《;Unknown8#8888;c'est pas un random;2020/6/20;14:33:42
🌐》général《;Unknown8#8888;cetait moi;2020/6/20;14:33:43
🌐》général《;MoutOgm#2028;tavais juste a regarde dans bienvenue;2020/6/20;14:33:45
🌐》général《;Unknown8#8888;je m'en tappe des nitro;2020/6/20;14:33:47
🌐》général《;MoutOgm#2028;ta meme pas regarder;2020/6/20;14:33:48
🌐》général《;Axel#5959;mdr c'est pour ca que tu défend en fait <@!391602348545277952> mdr;2020/6/20;14:34:1
🌐》général《;Kartodix#2540;😂;2020/6/20;14:34:22
🌐》général《;MoutOgm#2028;moi jdis un gerant qui sait pas comparer 2 tags cest triste;2020/6/20;14:34:42
🌐》général《;Unknown8#8888;je me défend pas je dis juste qu'il nous a ouvertement insulté et ta rien fait ^^;2020/6/20;14:34:45
🌐》général《;Unknown8#8888;j'ai pas a me défendre;2020/6/20;14:35:4
🌐》général《;Unknown8#8888;d'avoir mi wafelack pour pseudo;2020/6/20;14:35:13
🌐》général《;Unknown8#8888;mdrr;2020/6/20;14:35:14
🌐》général《;MoutOgm#2028;et du coup wafelack qui avait changer son pseudo en axel;2020/6/20;14:35:40
🌐》général《;MoutOgm#2028;pour tromper mactul (fin cest le resultat);2020/6/20;14:35:50
🌐》général《;MoutOgm#2028;on en parle pas ?;2020/6/20;14:35:53
🌐》général《;MoutOgm#2028;(yavait limg aussi);2020/6/20;14:36:11
🌐》général《;Unknown8#8888;nan ca c'était pour rire mais quand il sagit de wafelack cest serieux attention;2020/6/20;14:36:19
🌐》général《;Unknown8#8888;mdrr;2020/6/20;14:36:20
🌐》général《;Unknown8#8888;hypocrisie / 20 ici;2020/6/20;14:36:27
🌐》général《;Axel#5959;"moi je trouve pire des gamins qui se défendent comme si on les avait pris en flag <@!98850878722682880> 
Si t'es pas content du gérant tu te casse
le prochain que je crame à prendre le pseudo d'un autre je le ban instant
et <@!98850878722682880> je m'en tape des tags puisqu'étant donné que Wafelack (le nouveau) vient de rejoindre aussi c'est inutile de les comparer";2020/6/20;14:36:33
🌐》général《;MoutOgm#2028;bah si;2020/6/20;14:36:47
🌐》général《;Kartodix#2540;Pourquoi vous vous attardez sur ce genre de faits ? Vous n'avez pas autre chose à faire ?...;2020/6/20;14:36:49
🌐》général《;MoutOgm#2028;utile / 20;2020/6/20;14:36:52
🌐》général《;MoutOgm#2028;le nouveau venait de venir donc nouveau tags;2020/6/20;14:37:30
🌐》général《;Plexq#3446;<@!218035720139309056> Ils font toutes une histoire pour une chose inutile ..;2020/6/20;14:37:31
🌐》général《;MoutOgm#2028;"mais lancin compte poru ""usurper"" etait deja la";2020/6/20;14:37:38
🌠bienvenue;coin des dev#9367;oh non... Wafelack#2904 est parti...;2020/6/20;14:37:54
🌐》général《;Kartodix#2540;<@!696395002682802256> oui comme il y a deux jours je crois...;2020/6/20;14:37:58
🌐》général《;MoutOgm#2028;att jvais test un truc;2020/6/20;14:38:7
🌐》général《;MoutOgm#2028;<@!218035720139309056> et grosse merde tu parle pas;2020/6/20;14:38:14
🌐》général《;Plexq#3446;Il y a 2 jours ?;2020/6/20;14:38:15
🌐》général《;MoutOgm#2028;degage;2020/6/20;14:38:16
🌐》général《;Kartodix#2540;je t'en prie axel;2020/6/20;14:38:49
🌐》général《;MoutOgm#2028;(je nai fait que reecrire les mots de wafelack);2020/6/20;14:39:3
🌐》général《;Plexq#3446;Euh <@!98850878722682880> tu parles à qui la ?;2020/6/20;14:39:14
🌐》général《;MoutOgm#2028;a <@!218035720139309056>;2020/6/20;14:39:20
🌐》général《;Axel#5959;<@!218035720139309056> tu me prie de quoi ?;2020/6/20;14:39:24
🌐》général《;Unknown8#8888;"si vous voulez établir une ""pseudo justice"" faites le a fond";2020/6/20;14:39:27
🌐》général《;MoutOgm#2028;a toi aussi si tu veux;2020/6/20;14:39:29
🌐》général《;Unknown8#8888;ou le faites pas;2020/6/20;14:39:30
🌐》général《;Wafelack#5334;Voilà;2020/6/20;14:39:37
🌐》général《;Kartodix#2540;mais vous avez quel âge ? --';2020/6/20;14:39:37
🌐》général《;Wafelack#5334;Il a dit ça;2020/6/20;14:39:41
🌐》général《;MoutOgm#2028;https://cdn.discordapp.com/attachments/687640486412156973/723877267360710666/unknown.png;2020/6/20;14:39:46
🌐》général《;MoutOgm#2028;"""tg barrez moi ces merdes""";2020/6/20;14:39:58
🌐》général《;MoutOgm#2028;stp wafelack;2020/6/20;14:40:2
🌐》général《;Plexq#3446;Bon moi je leave ce discord;2020/6/20;14:40:5
🌐》général《;MoutOgm#2028;je nai fait que reecrire tes mots;2020/6/20;14:40:20
🌐》général《;Axel#5959;"donc <@!391602348545277952> puisque tu nous fait une crise de nerfs mais que tu veux pas dire ce qui vas pas
t'ouvres un tribunal, et on voit ca clairement
parce que faire le petit révolutionnaire mignon ca va deux minutes mais la tu nous pourris le général";2020/6/20;14:40:39
🌐》général《;MoutOgm#2028;il la dejha fait;2020/6/20;14:40:49
🌐》général《;MoutOgm#2028;il sest fait supp le tribu;2020/6/20;14:40:55
🌐》général《;Axel#5959;et bien il le refait;2020/6/20;14:40:55
🌐》général《;MoutOgm#2028;ah oui xD pour se refaire supp ?;2020/6/20;14:41:5
🌐》général《;Axel#5959;s'il le re fait pas alors il se tait;2020/6/20;14:41:18
🌐》général《;Nextrie#5769;on est la pour parler dev svp arretez les conneries;2020/6/20;14:41:20
📃règlement;coin des dev#9367;<@329498023103037440>;2020/6/20;14:41:21
🌐》général《;Nextrie#5769;on diverge trop la;2020/6/20;14:41:29
🌐》général《;Unknown8#8888;je pourrie le général oui j'ai écrit 4 messages;2020/6/20;14:41:33
🎓tribunal;MoutOgm#2028;donc vasy jvais le faire;2020/6/20;14:41:50
🌐》général《;Kartodix#2540;Bienvenue <@!329498023103037440> 😉;2020/6/20;14:41:51
🎓tribunal;MoutOgm#2028;https://cdn.discordapp.com/attachments/687640486412156973/723877267360710666/unknown.png;2020/6/20;14:41:56
🌐》général《;Geshii#2006;merci;2020/6/20;14:41:57
🌐》général《;Geshii#2006;je cherche quelqu'un qui cherche un de;2020/6/20;14:42:5
🎓tribunal;MoutOgm#2028;normal dinsult sur ce serv ?;2020/6/20;14:42:8
🌐》général《;Wafelack#5334;Bienvenue 👋 ! Lis bien le règlement et le mode d'emploi et pose tes questions si tu en as 😉 !;2020/6/20;14:42:12
🎓tribunal;MoutOgm#2028;<@!353113202575278081>;2020/6/20;14:42:15
🎓tribunal;Wafelack#5334;🤦‍♂️;2020/6/20;14:43:29
🎓tribunal;Axel#5959;"quand on prend ton identité ca énerve
je peux punir <@!723862906755743804> 
mais je punis <@!391602348545277952> pour l'avoir copié et provoqué 
si tu veux de la justice faut pas me dire que c'est ridicule de vous punir pour un pseudo";2020/6/20;14:43:30
🎓tribunal;MoutOgm#2028;alors;2020/6/20;14:43:39
🎓tribunal;MoutOgm#2028;unknow cest fait mutepour ca;2020/6/20;14:43:46
🎓tribunal;MoutOgm#2028;et hmm il a dit bonjour avec son pseudo;2020/6/20;14:43:57
🎓tribunal;Axel#5959;et il a recommencé auj;2020/6/20;14:44:2
🎓tribunal;MoutOgm#2028;cest tout a ce moment;2020/6/20;14:44:4
🎓tribunal;MoutOgm#2028;donc tu punis aps wafelack davoir pris ton pseudo non plus ?;2020/6/20;14:44:24
🎓tribunal;Unknown8#8888;"et ton ""crise de nerfs"" me fait bien rire alors que j'ai rien demandé";2020/6/20;14:44:26
🎓tribunal;Axel#5959;mdr t'arrêtes pas de dire qu'on sait pas faire la justice et tu me dis ca ??;2020/6/20;14:44:46
🎓tribunal;MoutOgm#2028;bah la preuve;2020/6/20;14:44:54
🎓tribunal;Wafelack#5334;"<@!98850878722682880> Suis-je venu le faire chier à dire ""Hé salut Axel ! Eh c rigoloe gé ton pseuddo""";2020/6/20;14:44:55
💻python;Ink!Zaid#0703;euh j'ai un probleme;2020/6/20;14:44:56
🎓tribunal;Unknown8#8888;Oui c'était un constat;2020/6/20;14:45:1
🎓tribunal;MoutOgm#2028;bah oui;2020/6/20;14:45:1
🎓tribunal;MoutOgm#2028;ten a ris;2020/6/20;14:45:7
🎓tribunal;Axel#5959;"ok donc, quels sont vos revendication envers <@!723862906755743804> ?
histoire que ca soit juste la même punition sera donné à <@!391602348545277952>";2020/6/20;14:45:11
💻python;Kartodix#2540;oui ?;2020/6/20;14:45:43
🎓tribunal;MoutOgm#2028;"clairement rien parce que cest normal
mais juger lun davoir fairt une""connerie"" sans juger lautre jsuis pas daccord";2020/6/20;14:45:50
🎓tribunal;Axel#5959;"alors finalement on juge personne ?
comme ca aurait été le cas au début alors

alors ca se plaint mais dès que finalement on accepte et on juge avec les punitions qui vont avec la finalement plus rien ?";2020/6/20;14:46:43
🎓tribunal;MoutOgm#2028;bah jvois aps comment punir ca xD;2020/6/20;14:46:57
🎓tribunal;MoutOgm#2028;apres si tu veux pk pas;2020/6/20;14:47:4
🎓tribunal;Kartodix#2540;"il vient clairement de te demander les sanctions à appliquer et tu lui a dis ""clairement rien""...";2020/6/20;14:47:38
🌐》général《;Ness#9999;Hey;2020/6/20;14:47:41
🎓tribunal;MoutOgm#2028;le fond comptais pas la forme;2020/6/20;14:47:49
🎓tribunal;MoutOgm#2028;ta rien lu;2020/6/20;14:47:55
🎓tribunal;Axel#5959;"moi je ne veux rien, je prends les accusations et les propositions de punitions, je regarde si c'est juste et je donne en fonction
La vous m'avez pourri 20 minutes pour finalement rien demander";2020/6/20;14:47:58
💻python;Wafelack#5334;<@!686138483592396835> Dis ton problème 😉;2020/6/20;14:48:1
🎓tribunal;MoutOgm#2028;"bah juste vous avez ""juger"" unknow et tout alors que wafelacka  fait la meme";2020/6/20;14:48:31
🎓tribunal;Axel#5959;"j'ai jamais dit que je voulais le juger
j'ai dit que c'est légalement puni et que je demandait à l'usurpateur de révéler sa réelle identité, ce qui a été fait";2020/6/20;14:49:17
💻python;Ink!Zaid#0703;Quand Commence le programme;2020/6/20;14:49:19
⌨composants;Ness#9999;Les x570 ne servent à rien si tu fais pas du gros montage ou d'autres grosses taches;2020/6/20;14:49:27
🎓tribunal;Unknown8#8888;propositions de punitions ^^ on s'en tappe, c'est sur le coup qu'il fallait réagir;2020/6/20;14:49:33
🎓tribunal;Kartodix#2540;Sacré niveau de maturité... si tout le monde reproduisait les bêtises que faisaient les autres...;2020/6/20;14:49:51
🎓tribunal;Axel#5959;mdr j'aurais du vous ban tous les deux instant alors ?;2020/6/20;14:49:56
🎓tribunal;MoutOgm#2028;bah stuv;2020/6/20;14:50:3
🎓tribunal;Axel#5959;je parle pas de toi Mout;2020/6/20;14:50:12
🎓tribunal;Unknown8#8888;je l'avait pas insulté;2020/6/20;14:50:13
🎓tribunal;Plexq#3446;Vous allez rester combien de temps sur une discutions qui n'en vaut pas la peine ?;2020/6/20;14:50:16
💻python;Wafelack#5334;alors;2020/6/20;14:50:40
💻python;Wafelack#5334;C'est pas opti;2020/6/20;14:50:45
🎓tribunal;Axel#5959;"sinon pour l'ancien tribunal, vous n'avez jamais dit clairement le pb mais je crois que je vois
Il y  a quelques jours j'ai suppr un tribunal en pensant qu'il était terminé
apparemment non
et c'est ca qui vous chagrine c'est ca ? <@!391602348545277952>";2020/6/20;14:50:49
🎓tribunal;MoutOgm#2028;"tiens retournon le probleme
si wafelack aavit usurper lidentite de unknow
laurait til insulter ?";2020/6/20;14:50:52
💻python;Plexq#3446;<@!723862906755743804> Il s'en fou que ce soit pas opti ^^;2020/6/20;14:50:56
💻python;Wafelack#5334;Tu as meilleur temps de faire un if englobant le passwd;2020/6/20;14:50:57
💻python;Plexq#3446;Il débute;2020/6/20;14:50:58
💻python;Ink!Zaid#0703;Je doit pas avoir le vous êtes pas Au;2020/6/20;14:51:9
🎓tribunal;Axel#5959;"mdr j'en sais rien et c'est inutile de le savoir à part à remonter son égo 
répond plutot à mon message du dessus";2020/6/20;14:51:27
💻python;Kartodix#2540;je ne suis pas sûr d'avoir vraiment compris le sens de ta question <@!686138483592396835> ...;2020/6/20;14:51:29
💻python;..!#5249;Dans la console;2020/6/20;14:51:44
🎓tribunal;MoutOgm#2028;bah le probleme etait dit enfait faut lire les plaintes;2020/6/20;14:51:46
🎓tribunal;Unknown8#8888;pourquoi me chagrine ? j'ai jamais dis ca;2020/6/20;14:51:53
🎓tribunal;MoutOgm#2028;mauvais gerant ca se voit cest tout;2020/6/20;14:51:54
🎓tribunal;Axel#5959;mdr tu essaie de me provoquer en fait ?;2020/6/20;14:52:9
🎓tribunal;MoutOgm#2028;bah la un peu javoue;2020/6/20;14:52:15
🎓tribunal;Unknown8#8888;du tout;2020/6/20;14:52:16
💻python;Ink!Zaid#0703;Car l'identifiant et le mot de passe et correcte je doit pas avoir Vous êtes un pas Au;2020/6/20;14:52:24
🎓tribunal;Unknown8#8888;a pas moi ok;2020/6/20;14:52:33
💻python;..!#5249;"C'est parce que tu regardes si l'utilisateur Zaid puis celui d'apres et ainsi de suite jusqu'à fresh, si l'identifiant n'est pas fresh il dit ""Vous êtes un AU""";2020/6/20;14:52:54
🎓tribunal;Axel#5959;"sinon comprenez que j'ai rien à faire des petites bêtises de gamin
j'ai vu un message de modo j'ai cru que c'était terminé
simplement
si t'aimes pas le gérant, tu fais clic droit sur le serveur et tu cliques sur quitter";2020/6/20;14:53:0
💻python;..!#5249;Donc on utilise `elif`;2020/6/20;14:53:2
🌐》général《;Plexq#3446;<@!353113202575278081> Juste mute les 3 ca sera plus simple;2020/6/20;14:53:4
💻python;..!#5249;Sinon si;2020/6/20;14:53:5
💻python;Ink!Zaid#0703;Ah;2020/6/20;14:53:11
💻python;..!#5249;J'explique tres mal mais;2020/6/20;14:53:16
💻python;..!#5249;voilà x);2020/6/20;14:53:19
🎓tribunal;MoutOgm#2028;"bah jtrouve ca triste
car juste que si tetais gerant des serv que je connais... yaurais deja plus de serv... et cest gerant quoi";2020/6/20;14:53:33
💻python;Ink!Zaid#0703;C'est quoi les syntax de Elif;2020/6/20;14:53:34
🌐》général《;Axel#5959;"j'avoue
enfin je vais déjà commencer par mout parce que c'est que de la provoc mdr";2020/6/20;14:54:1
🌐》général《;Axel#5959;c'est quoi la commande déjà ?;2020/6/20;14:54:6
🌐》général《;MoutOgm#2028;bon sur les conseils  d'  <@!353113202575278081>;2020/6/20;14:54:7
🌐》général《;MoutOgm#2028;je menvais;2020/6/20;14:54:9
🌐》général《;MoutOgm#2028;juste un ptit message avant  stp;2020/6/20;14:54:16
🌐》général《;MoutOgm#2028;(il est pas provocateurs);2020/6/20;14:54:21
🌐》général《;Axel#5959;ok stv;2020/6/20;14:54:26
🎓tribunal;Unknown8#8888;pour résumer la chose ca m'a juste fait rire que tu sois venu faire le justicier pour un pseudo alors que la dernière fois tu en avait rien a foutre de ces insultes;2020/6/20;14:54:27
💻python;Wafelack#5334;elif <condition>:;2020/6/20;14:54:28
🎓tribunal;Kartodix#2540;bon je pense qu'il est temps d'arrêter cette discussion inutile, tout le monde perd son temps;2020/6/20;14:54:40
💻python;Ink!Zaid#0703;Merci je doit faire une pause plus tard;2020/6/20;14:54:47
💻python;Ink!Zaid#0703;C'est le meilleur serveur que j'ai vue;2020/6/20;14:54:57
🎓tribunal;Axel#5959;la dernière fois j'étais juste pas la <@!391602348545277952> en fait;2020/6/20;14:55:2
💻python;..!#5249;Le probleme c'est que si x est True il va aussi dire que x n'est ni true ni alse;2020/6/20;14:55:6
🌐》général《;MoutOgm#2028;"le serv est sympa pour dev et merci jai appris des ptits trucs utile genre rust > all xD
apprenais bien etc";2020/6/20;14:55:13
🌠bienvenue;coin des dev#9367;oh non... MoutOgm#2028 est parti...;2020/6/20;14:55:22
🎓tribunal;Unknown8#8888;"enfin je dis ""toi""";2020/6/20;14:55:33
💻python;..!#5249;Alors que la c'est toujours le meme bloc de condition;2020/6/20;14:55:42
🎓tribunal;Unknown8#8888;toi et les modo si tu veux;2020/6/20;14:55:53
🌐》général《;Axel#5959;nickel;2020/6/20;14:56:12
🌐》général《;Geshii#2006;le <#688089113316032582> marche pas xd;2020/6/20;14:56:49
🌐》général《;Geshii#2006;"j'ai bien tout mis et ""vous n'avez pas été accépté""";2020/6/20;14:57:3
🌐》général《;Plexq#3446;Bah t'a juste pas été accepté ^^;2020/6/20;14:57:35
🌐》général《;Axel#5959;"ah ca veut dire que t'as pas eu bon à certaines réponses ;)
Mais on doit refaire le qcm il n'est pas adapté, ouvre un ticket au pire ^^";2020/6/20;14:57:39
🌐》général《;Geshii#2006;j'ai tout vérifié;2020/6/20;14:57:47
🌐》général《;Geshii#2006;et pourtant j'ai bon xd;2020/6/20;14:57:53
🎓tribunal;Axel#5959;ok et donc tu veux une enquête pour voir et parler avec le/les modos qui étaient la ou passer à autre chose ? (c'est une vraie question);2020/6/20;14:58:50
⌨composants;Axel#5959;"alors ca me sert 😂
j'ai mis un ryzen 9 dessus ^^";2020/6/20;14:59:52
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;mhhh;2020/6/20;15:0:42
